radius,s_spread,circular_s,log-spiral-in_s,log-spiral-out_s,perturbed_s
3.0521759912298156,0.02892438178154455,0.818699455898232,0.8332740780865652,0.8043496963050206,0.8175161828093844
3.081650570692088,0.028959807491816147,0.8182155415569143,0.8328078961371378,0.8038480886453216,0.8170304619315316
3.111125150154361,0.028994876611357245,0.8177423747715338,0.8323522801243047,0.8033574035129475,0.8165555140363113
3.1405997296166337,0.029029588375308668,0.8172796344887605,0.8319069087365406,0.8028773203612319,0.8160910176571119
3.170074309078906,0.029063942546271426,0.8168270104881666,0.8314714716813048,0.8024075291350333,0.8156366621629083
3.1995488885411785,0.02909793931771898,0.8163842028712407,0.8310456693306115,0.8019477300128925,0.8151921473213093
3.2290234680034513,0.029131541912728265,0.8159509219977528,0.8306292124624557,0.8014976705497274,0.8147571830352311
3.258498047465724,0.029164793154381807,0.8155268879680998,0.83022182181238,0.8010570286579982,0.8143314890359092
3.2879726269279965,0.029197694509574657,0.8151118303705776,0.829823227810426,0.8006255333008513,0.8139147945502535
3.317447206390269,0.029230247351734517,0.814705488050388,0.8294331702380846,0.8002029228863501,0.8135068379817303
3.3469217858525417,0.029262453305963887,0.814307608652671,0.8290513979011233,0.7997889445951594,0.813107366625809
3.3763963653148146,0.02929431440200647,0.8139179484978426,0.828677668352662,0.7993833539506555,0.8127161363851473
3.405870944777087,0.029325879371710828,0.8135362721050867,0.8283117940402931,0.7989859146685823,0.8123329114492481
3.4353455242393593,0.02935711537433261,0.8131623520562749,0.8279535137262605,0.7985963983519279,0.8119574640327587
3.464820103701632,0.029388012409624076,0.8127959686292682,0.8276025966180625,0.7982145842084384,0.811589574012855
3.494294683163905,0.029418573237054546,0.8124369095209265,0.8272588320236945,0.79784025878664,0.8112290287406904
3.5237692626261774,0.02944880076253631,0.8120849782282236,0.8269220164940194,0.7974732157314831,0.8108756344319971
3.55324384208845,0.029478698019543947,0.8117399850021415,0.8265919535396522,0.7971132555201083,0.8105291914943337
3.5827184215507226,0.029508268162324214,0.8114017215239744,0.826268453426049,0.7967601852637248,0.8101894978698287
