time,cycles,relative_tilt_rms,angle_im,angle_mo,angle_oi,maximum_radius,maximum_speed
0,0,0.00081649658092776943,0.0020000000000001063,0.0009999999999999998,0.0010000000000001065,0.99999999999999989,0.78116970296435762
0.0050000000000000001,0.00082884679746936729,0.00081758044069659243,0.0020026534555219791,0.00099949625578799831,0.0010031581953203375,1.0000006305760938,0.78175835073699851
0.01,0.0016576935949387346,0.00081865560802646918,0.0020052828064000832,0.00099899967674378339,0.0010062870133320388,1.0000025383417523,0.78234646059549151
0.014999999999999999,0.0024865403924081019,0.00081972551403561517,0.0020078965625081077,0.00099851072897621574,0.0010093943647732997,1.0000057473333748,0.78293400569245142
0.02,0.0033153871898774692,0.00082079124729549319,0.0020104974961596368,0.00099803035093318877,0.0010124819412137829,1.0000102816023346,0.78352096312494801
0.025000000000000001,0.0041442339873468369,0.00082184813320129268,0.0020130742892607604,0.00099755720117248128,0.0010155396214448053,1.0000161651937127,0.78410731429891301
0.030000000000000002,0.0049730807848162037,0.00082289934510789016,0.0020156348668199965,0.00099709682215102765,0.0010185695855103891,1.0000234221794959,0.78469303168612248
0.035000000000000003,0.0058019275822855714,0.00082394142870768244,0.0020181708838160821,0.00099664520472731127,0.0010215673845022572,1.0000320766377153,0.78527809547322247
0.040000000000000001,0.0066307743797549383,0.00082497771895000431,0.0020206906347986033,0.0009962064411842813,0.0010245370739293612,1.0000421526400547,0.78586247917916219
0.044999999999999998,0.0074596211772243052,0.0008260035880966718,0.0020231829044690171,0.00099577569613873234,0.0010274721631172898,1.0000536742634445,0.78644616411022161
0.049999999999999996,0.008288467974693672,0.00082702313327386848,0.0020256577092668663,0.00099535073842265754,0.0010303849373609476,1.0000666655955908,0.78702912280403237
0.054999999999999993,0.0091173147721630397,0.00082803318701764241,0.0020281076230965873,0.00099494032055699559,0.0010332588528005943,1.0000811507226803,0.78761133217575685
0.059999999999999991,0.0099461615696324057,0.00082903226776781633,0.0020305290675320096,0.00099453860587652462,0.0010360961231135845,1.0000971537402554,0.78819277419492795
0.064999999999999988,0.010775008367101773,0.00083002162040274254,0.0020329251552471568,0.00099414504883995193,0.0010389003552094308,1.000114698749389,0.78877342193213396
0.069999999999999993,0.011603855164571141,0.00083100077511123597,0.0020352948320330731,0.0009937604131148288,0.0010416697087582921,1.0001338098477921,0.78935325132570189
0.074999999999999997,0.012432701962040509,0.00083197336050713409,0.0020376471031697645,0.00099338728509940294,0.001044410378198392,1.000154511121915,0.7899322382520767
0.080000000000000002,0.013261548759509877,0.00083293345540853825,0.0020399676512676372,0.00099302367119973164,0.0010471099466951282,1.00017682667465,0.79051036159857191
0.085000000000000006,0.014090395556979244,0.00083388126711148589,0.0020422570563161063,0.00099266991302938501,0.0010497686737793326,1.0002007805909323,0.7910875953928278
0.090000000000000011,0.014919242354448612,0.00083481943946469965,0.0020445220010889735,0.00099233050544980119,0.0010523884375981524,1.0002263969461997,0.79166391486378318
0.095000000000000015,0.015748089151917982,0.0008357432542099979,0.0020467510631594038,0.00099200278709118159,0.0010549604914293399,1.0002536998167306,0.79223929973961127
0.10000000000000002,0.016576935949387347,0.00083665692241389252,0.0020489544074088623,0.00099168293473870768,0.0010574989577846381,1.0002827132989447,0.79281372506300607
0.10500000000000002,0.017405782746856717,0.0008375585142339296,0.0020511276321644174,0.00099137699941736698,0.0010599931436049653,1.0003134614516134,0.79338716529032871
0.11000000000000003,0.018234629544326086,0.00083844861154587578,0.0020532721169290342,0.00099108057584608444,0.0010624488570520551,1.0003459683427136,0.79395960107203456
0.11500000000000003,0.019063476341795452,0.00083932512946124558,0.0020553829913040563,0.00099079690095741366,0.0010648578856436222,1.0003802580358445,0.79453100427631296
0.12000000000000004,0.019892323139264822,0.00084018809418293474,0.0020574604682787852,0.00099052700051029206,0.0010672192769955449,1.0004163545734794,0.79510135327213227
