time,cycles,relative_tilt_rms,angle_im,angle_mo,angle_oi,maximum_radius,maximum_speed
0,0,0.00081649658092776943,0.0020000000000001063,0.0009999999999999998,0.0010000000000001065,0.99999999999999989,0.78116970296435762
0.01,0.0016576935949387346,0.00081865353150516477,0.0020052777387491337,0.00099900198450658217,0.0010062796168272368,1.0000025383803985,0.7823464569479861
0.02,0.0033153871898774692,0.00082078763624686261,0.0020104887151394897,0.00099803383869786371,0.001012469593346969,1.0000102817292196,0.78352095847730785
0.029999999999999999,0.0049730807848162037,0.00082289516665860307,0.0020156247669395021,0.00099710316611364242,0.0010185529798773557,1.0000234224623574,0.78469302208132774
0.040000000000000001,0.0066307743797549383,0.00082497450157770864,0.0020206828738852768,0.00099621155173119382,0.0010245240952093642,1.0000421531122343,0.78586246376780344
0.050000000000000003,0.0082884679746936737,0.00082701928033682549,0.0020256485788449712,0.0009953630440111222,0.0010303631670822797,1.0000666662855711,0.78702910260131487
0.060000000000000005,0.0099461615696324075,0.00082902594936339741,0.0020305138880600841,0.00099454655211836558,0.0010360727428735564,1.0000971547200697,0.78819275230730834
0.070000000000000007,0.011603855164571143,0.00083099355883643224,0.0020352775772773993,0.00099377032026691796,0.0010416421590148778,1.0001338111664659,0.7893532261099695
0.080000000000000002,0.013261548759509877,0.00083292196305158686,0.0020399401608726954,0.00099303600368803521,0.0010470695317128451,1.000176828399254,0.79051033395867165
0.089999999999999997,0.01491924235444861,0.00083480761937717825,0.0020444938882981361,0.00099234573041733789,0.001052344308848475,1.0002263991213598,0.79166388048609804
0.099999999999999992,0.016576935949387344,0.00083664512083008781,0.0020489266061061145,0.00099170401475985365,0.0010574490218345277,1.0002827159316847,0.79281368244864048
0.10999999999999999,0.018234629544326079,0.00083843684616008386,0.0020532445564836769,0.00099110359989941217,0.0010623970776157045,1.0003459714372489,0.79395955297171283
0.11999999999999998,0.019892323139264811,0.00084017518473406786,0.0020574302258729378,0.00099055073766477386,0.0010671640788381743,1.0004163581467831,0.79510129857901846
0.12999999999999998,0.021550016734203547,0.00084185121959097432,0.0020614626379745369,0.00099004230474866771,0.0010717319209505277,1.0004940684978745,0.79623873494549069
0.13999999999999999,0.023207710329142282,0.00084348195734538286,0.0020653841209903826,0.00098959407752746199,0.0010761265287075397,1.0005792947194183,0.79737165598555493
0.14999999999999999,0.024865403924081018,0.00084505115669391596,0.002069155709428421,0.000989198541469345,0.0010803166260695126,1.0006722287903862,0.79849987985193693
0.16,0.026523097519019753,0.00084656096168416958,0.0020727828808265619,0.00098885244181362618,0.0010843113639080813,1.0007730625638525,0.79962321376305834
0.17000000000000001,0.028180791113958489,0.0008480005970702201,0.002076240499810401,0.00098856465874419194,0.0010880764753049682,1.000881987714292,0.80074146849544048
0.18000000000000002,0.029838484708897224,0.00084938104834785205,0.0020795559365620834,0.00098834823025124733,0.0010916264792048104,1.0009991955410149,0.80185443648200661
0.19000000000000003,0.031496178303835963,0.00085068578815406112,0.0020826887673749302,0.00098818330373962797,0.0010949420295002803,1.0011248770853087,0.80296193517357606
0.20000000000000004,0.033153871898774695,0.00085192630326596608,0.0020856675530789366,0.00098808665879253441,0.0010980352674289013,1.0012592230150452,0.80406376147081959
0.21000000000000005,0.034811565493713434,0.00085309480294530713,0.0020884736532719083,0.00098805957599212542,0.0011008872599816847,1.0014024236151224,0.80515972261001301
0.22000000000000006,0.036469259088652173,0.00085418654673076184,0.0020910957412556882,0.00098810532995739862,0.0011034846475391127,1.0015546688742449,0.80624962885719131
0.23000000000000007,0.038126952683590905,0.00085520511524569075,0.0020935422436314079,0.00098822358107661335,0.0011058377504030326,1.0017161482933861,0.80733327809731059
0.24000000000000007,0.039784646278529644,0.00085614257708385255,0.0020957941018385608,0.00098842046891096436,0.0011079228628377309,1.0018870509015299,0.80841047238442931
0.25000000000000006,0.041442339873468376,0.00085699946417174498,0.0020978523719419584,0.00098870425300483385,0.0011097351305350161,1.0020675653452373,0.8094810233875096
0.26000000000000006,0.043100033468407108,0.00085777832381264522,0.0020997227734889197,0.0009890799477665468,0.0011112776460649276,1.00225787969733,0.81054472901220831
0.27000000000000007,0.044757727063345847,0.00085847982839848413,0.0021014064023223479,0.00098955938548277601,0.0011125429864887978,1.0024581814430176,0.81160139120177321
0.28000000000000008,0.046415420658284579,0.00085909402307770156,0.0021028780471546104,0.00099013576768574988,0.0011135160280548448,1.0026686575584165,0.81265081996830335
0.29000000000000009,0.048073114253223317,0.0008596271872419257,0.0021041522089104495,0.00099081907785933268,0.0011142042658760741,1.0028894943752598,0.81369280917147657
0.3000000000000001,0.049730807848162056,0.0008600737057595214,0.0021052135295177724,0.00099160416907262297,0.0011146022524036808,1.0031208775654084,0.81472717422097019
0.31000000000000011,0.051388501443100788,0.00086044231653448048,0.0021060821581856846,0.00099251685513669684,0.0011147094042801016,1.0033629921592113,0.81575370446418483
0.32000000000000012,0.053046195038039527,0.00086072389173795798,0.0021067337706409412,0.000993564190621741,0.0011145014935081924,1.003616022465059,0.81677221157517843
0.33000000000000013,0.054703888632978259,0.00086092601029818291,0.0021071846589063884,0.00099474904365133717,0.0011139970872025833,1.0038801520736855,0.81778249557419458
