time,cycles,relative_tilt_rms,angle_im,angle_mo,angle_oi,maximum_radius,maximum_speed
0.12000000000000001,0.019892323139264815,0.00040268643195708428,0.00056455148592568732,0.00098243494060272041,0.00041893969680966526,1.000408644953299,0.79518403238219704
0.12250000000000001,0.0203067465379995,0.00040262180198167159,0.000566081493624458,0.0009820941974748637,0.00041711097892625884,1.0004270613444357,0.79547053509226406
0.125,0.020721169936734181,0.00040256077750957549,0.00056762025590574995,0.00098175746153652621,0.00041527839831235217,1.0004459324108363,0.79575676390383432
0.1275,0.021135593335468866,0.000402502601234496,0.0005691695268528733,0.00098142253401307315,0.00041343797048439533,1.0004652611798079,0.79604271653868031
0.13,0.02155001673420355,0.0004024466305946932,0.00057072309612405802,0.00098108846578354083,0.00041159468430758493,1.0004850506705594,0.79632838967408559
0.13250000000000001,0.021964440132938235,0.00040239271360767995,0.00057228114659469993,0.00098075481757305258,0.00040974789900678538,1.0005053039038478,0.79661378132025051
0.13500000000000001,0.022378863531672916,0.00040234060083583389,0.00057384225783357673,0.00098042111024916221,0.0004078984449966943,1.000526023908376,0.7968988895914787
0.13750000000000001,0.022793286930407601,0.00040229127912241164,0.00057541204553751286,0.00098008912342064996,0.00040604279001651164,1.0005472137068274,0.79718371024883006
0.14000000000000001,0.023207710329142286,0.00040224412511158147,0.0005769875237103785,0.00097975759842490679,0.00040418247301467501,1.0005688763172307,0.79746823910241404
0.14250000000000002,0.023622133727876971,0.00040220059410080194,0.00057857158913370802,0.00097942986848480336,0.00040231817013711683,1.000591014760341,0.79775247474355127
0.14500000000000002,0.024036557126611655,0.0004021595934134581,0.00058016221788965863,0.00097910333660189593,0.00040044912830306884,1.0006136320586001,0.79803641385239332
0.14750000000000002,0.024450980525346337,0.00040212091749891371,0.00058175525677282131,0.00097877801952632026,0.00039857935260225911,1.0006367312308611,0.79832005230488601
0.15000000000000002,0.024865403924081021,0.00040208513299024501,0.00058335819864858377,0.0009784542865380972,0.00039670204029063142,1.0006603152960443,0.79860338836852696
0.15250000000000002,0.025279827322815706,0.00040205208078985416,0.00058496774266486216,0.0009781321452210826,0.00039482037375728363,1.0006843872710862,0.79888641750813871
0.15500000000000003,0.025694250721550391,0.0004020206224375768,0.00058657950827115373,0.00097780925047179614,0.00039293609907213389,1.0007089501689597,0.79916913592806071
0.15750000000000003,0.026108674120285075,0.00040199216082611338,0.00058819518632180501,0.00097748899903236952,0.00039105109109857238,1.0007340070025272,0.79945154293228227
0.16000000000000003,0.026523097519019757,0.0004019655672797985,0.00058981758020210367,0.00097716796974660065,0.00038915914031790853,1.0007595607846007,0.79973363334641778
0.16250000000000003,0.026937520917754441,0.00040194205293260087,0.00059144790585026279,0.00097684910169072042,0.00038726209785161557,1.0007856145306924,0.80001540671866056
0.16500000000000004,0.027351944316489126,0.00040192254140403709,0.00059308935610135173,0.00097653425424111269,0.00038535883222154995,1.0008121712569995,0.80029685997079125
0.16750000000000004,0.027766367715223811,0.00040190516111049542,0.00059473334001736351,0.00097621985406574332,0.00038345387929310297,1.0008392339718883,0.80057798656033674
0.17000000000000004,0.028180791113958496,0.00040189012679588707,0.00059638432585858365,0.00097590570851524756,0.00038154272382222597,1.0008668056838781,0.80085878708212366
0.17250000000000004,0.028595214512693177,0.00040187714127862321,0.00059803850283009371,0.000975591633729165,0.00037962882328783376,1.0008948894035479,0.8011392566035942
0.17500000000000004,0.029009637911427862,0.0004018672035110055,0.00059969820767031038,0.0009752798437878225,0.00037771223085574142,1.0009234881413667,0.80141939307772303
0.17750000000000005,0.029424061310162546,0.00040185965135453342,0.00060136262799115683,0.00097496868828958905,0.0003757920448752634,1.0009526049022244,0.80169919129129452
0.18000000000000005,0.029838484708897231,0.0004018553669996858,0.00060303196661944624,0.00097466045303361976,0.0003738703951979237,1.000982242687833,0.80197864984435319
0.18250000000000005,0.030252908107631916,0.00040185400247974475,0.00060470680041344569,0.00097435408155355241,0.00037194564532278489,1.0010124044997675,0.80225776498381163
0.18500000000000005,0.030667331506366597,0.00040185656737712713,0.00060639015150851597,0.00097405167429311665,0.00037001706265711956,1.0010430933430456,0.80253653616973109
0.18750000000000006,0.031081754905101282,0.0004018617376213351,0.0006080810853478385,0.00097374982176764123,0.00036808203396258149,1.0010743122250789,0.80281495808149739
0.19000000000000006,0.031496178303835963,0.00040186895760313822,0.00060977460911703914,0.00097344794184839453,0.0003661447286969771,1.0011060641433394,0.80309302675190819
0.19250000000000006,0.031910601702570651,0.00040187870380402877,0.00061147322349821925,0.00097314681007782734,0.00036420353666720857,1.0011383520934596,0.80337074014553522
0.19500000000000006,0.032325025101305332,0.00040189187718232659,0.00061317742502312576,0.00097284871298802518,0.0003622603422757732,1.001171179072107,0.80364809485982414
0.19750000000000006,0.032739448500040021,0.0004019082734911583,0.00061488641594029786,0.00097255324149612087,0.00036031545991433204,1.0012045480754721,0.80392508828350973
0.20000000000000007,0.033153871898774702,0.00040192724433157326,0.00061660089937089148,0.00097225848254661512,0.00035836623953005193,1.0012384620994657,0.80420171746915037
0.20250000000000007,0.033568295297509383,0.0004019493811700735,0.00061831886168057192,0.00097196642181883702,0.00035641661767343819,1.0012729241401299,0.80447798089895328
0.20500000000000007,0.033982718696244071,0.00040197474399426473,0.00062004340129850183,0.00097167653551534744,0.00035446317738006117,1.0013079371946634,0.8047538735626889
0.20750000000000007,0.034397142094978753,0.00040200240191166529,0.00062177223931805293,0.00097138675297913778,0.00035250594155956304,1.0013435042480665,0.80502939134105234
0.21000000000000008,0.034811565493713441,0.00040203263782497104,0.00062350651237377233,0.0009710975759735709,0.00035054429656505441,1.0013796282912837,0.80530453378309808
0.21250000000000008,0.035225988892448122,0.00040206546726466859,0.00062524561412902386,0.00097080913296143179,0.00034857898541349185,1.0014163123102904,0.80557929534746264
0.21500000000000008,0.035640412291182803,0.0004021020539358187,0.00062698666880372589,0.00097052521815040309,0.00034661660965850467,1.0014535592918312,0.80585367498952087
0.21750000000000008,0.036054835689917492,0.00040214151677869141,0.00062873234711215413,0.00097024282802547171,0.00034465154288581911,1.0014913722196856,0.80612766889345255
0.22000000000000008,0.036469259088652173,0.00040218379305817227,0.00063048455268510325,0.00096996131421310788,0.00034268135102945838,1.0015297540759345,0.80640127197860645
0.22250000000000009,0.036883682487386861,0.00040222866747293524,0.0006322385451588094,0.00096968116754046286,0.0003407109680745761,1.0015687078374815,0.80667448364451921
0.22500000000000009,0.037298105886121542,0.000402276639091111,0.00063399692875899837,0.00096940312430045207,0.0003387387284422019,1.0016082364886432,0.80694730028886741
0.22750000000000009,0.037712529284856224,0.00040232766498608688,0.00063576014276154594,0.00096912694058692123,0.00033676395891316129,1.0016483430026346,0.80721971768993428
0.23000000000000009,0.038126952683590912,0.00040238207796136112,0.00063752958243853454,0.00096885317290367975,0.00033478588806989165,1.0016890303540349,0.80749173497519944
0.2325000000000001,0.038541376082325593,0.00040244000555309743,0.00063930476488919662,0.00096858225887815259,0.00033280542063292507,1.0017303015222805,0.80776334905063085
0.2350000000000001,0.038955799481060281,0.00040250125931252131,0.00064108482974232334,0.00096831386194748024,0.00033082303361178198,1.0017721594828179,0.80803455645933897
0.2375000000000001,0.039370222879794962,0.00040256440972591927,0.00064286669111027759,0.00096804476766003107,0.00032883838138021481,1.0018146072019609,0.80830535046964835
0.2400000000000001,0.039784646278529644,0.00040263119460742954,0.00064465349970700193,0.00096777898609606047,0.00032685258026432615,1.0018576476413918,0.808575730751942
0.2425000000000001,0.040199069677264332,0.00040270119750018731,0.00064644295336050209,0.00096751594766517426,0.00032486718713479752,1.0019012837711001,0.80884569469471201
0.24500000000000011,0.040613493075999013,0.00040277394853984404,0.00064823506746314091,0.00096725433346358733,0.00032288083608099279,1.0019455185537858,0.80911523838780675
0.24750000000000011,0.041027916474733701,0.00040284976861810714,0.00065003190956657172,0.00096699447661083586,0.0003208919186117571,1.0019903549541629,0.80938435943029441
0.25000000000000011,0.041442339873468383,0.00040292892397499796,0.0006518336705285114,0.00096673704493335745,0.00031890094371088797,1.0020357959351791,0.80965305566153922
0.25250000000000011,0.041856763272203064,0.00040301070987634692,0.00065363909087950403,0.00096648037558525336,0.0003169074201689457,1.0020818444541331,0.80992132154520435
0.25500000000000012,0.042271186670937752,0.00040309531792761893,0.0006554479921741088,0.0009662250366634761,0.00031491209264826128,1.0021285034647576,0.81018915446145323
0.25750000000000012,0.042685610069672433,0.00040318300778657368,0.00065726044663696993,0.00096597172506958904,0.0003129155981460625,1.0021757759199945,0.81045655221403867
0.26000000000000012,0.043100033468407122,0.00040327482562754031,0.00065907758967391147,0.00096572306802807735,0.00031091952581395113,1.0022236647754923,0.81072351288798583
